date_saf,depositing_date,district_name,entity_subtype_desc,ja_concat,jurstiction_area_name,last_update,mp_id,objectid,on_hold_date,open_date,pa_concat,pl_area_dunam,pl_by_auth_of,pl_date7,pl_date_8,pl_date_advertise,pl_id,pl_landuse_string,pl_last_deposit_date,pl_name,pl_number,pl_order_print_version,pl_rejection_date,pl_tasrit_prn_version,pl_url,plan_area_name,plan_charactor_name,plan_county_name,pq_authorised_quantity_110,pq_authorised_quantity_120,pq_detailed_plan_110,pq_detailed_plan_80,pq_pl_quantity_code_60,pq_pl_quantity_code_75,pq_pl_quantity_code_80,quantity_delta_105,quantity_delta_110,quantity_delta_120,quantity_delta_125,quantity_delta_60,quantity_delta_75,quantity_delta_80,quantity_desc_110,quantity_desc_120,quantity_desc_60,quantity_desc_75,quantity_desc_80,receiving_date,shape_area,shape_length,station_desc,מטרות
,,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20220323093543708   ",1000281295,"432",,,ירושלים,28.862,3,,,,1000152519,"דרך מאושרת,מבנים ומוסדות ציבור,מגורים ב',שטח ציבורי פתוח",,"מתחם איחוד וחלוקה, שכונת בית צפאפא.",101-0163154,14,,5,https://mavat.iplan.gov.il/SV4/1/1000281295/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,0,0,0,0,0,80,0,0,0,0,0,0,0, , , , ,"מבני ציבור (מ""ר)",2015/05/18 03:00:00,28781.73599189,858.48301664,סמכות מקומית בתהליך,"מתחם איחוד וחלוקה, שכונת בית צפאפא. ^ הוראות איחוד וחלוקה  וקביעת קווי הבניין.  ללא שינוי בזכויות בניה מאושרות  עפ""י תוכנית מאושרת מס' 8336. ^ 2.2.1	שינוי יעוד קרקע ממגורים 2 מיוחד ל- מגורים ב'.
2.2.2	שינוי יעוד קרקע משטח לבנין ציבורי ושטח למוסד ל- "
2012/07/30 03:00:00,2012/11/25 02:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20181204190229465   ",1000220633,"477",2014/02/12 02:00:00,2013/10/31 02:00:00,ירושלים,0.498,2,2013/10/31 02:00:00,2014/02/24 02:00:00,2013/06/21 03:00:00,1000301385,מגורים ב',2013/08/20 03:00:00,"הרחבת יח""ד ברח' ימימה 26, 28, מורדות בית וגן, ירושלים.",101-0061952,12,,11,https://mavat.iplan.gov.il/SV4/1/1000220633/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,2,0,0,0,0,0,0,0,0,126,0,0,0, ,"מגורים (יח""ד)", , , ,2011/11/30 02:00:00,504.43764507,88.10984295,אישור,"הרחבת יח""ד ברח' ימימה 26, 28, מורדות בית וגן, ירושלים. ^ הרחבת יח""ד ברח' ימימה 26, 28, מורדות בית וגן, ירושלים. ^ 1. שינוי מאזור מגורים 5 מיוחד למגורים ב'.
2. קביעת בינוי להרחבת קומת המרתף, לשם הרחבת יח""ד בקומה שמעל, בהתאם למפורט בנספח הבינוי.
3. ק"
,,ירושלים,תכנית מפורטת,"ירושלים,",ירושלים,"20210111100544981   ",1000976709,"13548",2020/10/01 03:00:00,,ירושלים,1.179,3,,2020/10/11 03:00:00,2020/03/13 02:00:00,1005063400,מגורים,2020/05/12 03:00:00,מינצברג 5 שינוי קווי בניין למרפסות,101-0707513,12,,8,https://mavat.iplan.gov.il/SV4/1/1000976709/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,2020/03/09 02:00:00,1181.62442499,136.67842682,אישור,מינצברג 5 שינוי קווי בניין למרפסות ^ שינוי קווי בניין עבור מרפסות. ^ שינוי קווי בניין וקביעת קווי בניין חדשים.
2013/03/21 02:00:00,2013/07/14 03:00:00,ירושלים,תכנית מתאר מקומית,"ירושלים,",ירושלים,"20181204190228934   ",1000237041,"568",2014/03/05 02:00:00,2014/03/02 02:00:00,ירושלים,1.07,2,,2014/03/11 02:00:00,2013/12/20 02:00:00,1000306931,מגורים ב',2014/02/18 02:00:00,"תוספת בניה ברח' האייל 26, מנחת, ירושלים",101-0084590,17,,10,https://mavat.iplan.gov.il/SV4/1/1000237041/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,2,0,0,0,0,0,0,0,-1,278.1,0,0,0, ,"מגורים (יח""ד)", , , ,2012/07/15 03:00:00,1072.44152897,149.7022388,אישור,"תוספת בניה ברח' האייל 26, מנחת, ירושלים ^ קביעת תוספת בינוי עבור שימוש למגורים ביחידת דיור אחת. ^ א.שינוי במערך יעודי הקרקע כמפורט להלן:
1.מאזור מגורים מיוחד ( כפרי) לאזור מגורים ב'.
ב.קביעת השימושים בשטח למגורים.
ג. קביעת מס' יח""ד ל-1.
ד. קביעת "
2012/07/05 03:00:00,2012/11/11 02:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20181204190230135   ",1000236917,"641",2014/05/25 03:00:00,2014/02/02 02:00:00,ירושלים,0.816,2,2014/02/02 02:00:00,2014/06/02 03:00:00,2013/10/25 03:00:00,1000311989,"דרך מאושרת,מגורים ב'",2013/12/24 02:00:00,"הרחבת יח""ד ברח' שח""ל 35, גבעת מרדכי, ירושלים.",101-0084376,13,,9,https://mavat.iplan.gov.il/SV4/1/1000236917/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,6,0,0,0,0,0,0,0,0,385,0,0,0, ,"מגורים (יח""ד)", , , ,2012/06/04 03:00:00,816.83378622,115.45677655,אישור,"הרחבת יח""ד ברח' שח""ל 35, גבעת מרדכי, ירושלים. ^ הרחבת יח""ד ברח' שח""ל 35, גבעת מרדכי, ירושלים. ^ 2.2.1 שינוי יעוד מאזור מגורים 5 למגורים ב'.
2.2.2 קביעת בינוי עבור:
1. תוספת שטחים במפלס 6.12- עבור הרחבת דירות במפלס 3.06- ועבור מחסנים חדשים.
2. תוספ"
,,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20181204190232226   ",1000243659,"696",,,ירושלים,0.784,3,,2014/09/14 03:00:00,2014/03/07 02:00:00,1000313983,"דרך מאושרת,מגורים ב'",2014/05/06 03:00:00,"הרחבת יחידת דיור קיימת בשטח שאינו עולה על 120 מ""ר ליחידה המורחבת.",101-0098996,11,,10,https://mavat.iplan.gov.il/SV4/1/1000243659/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,9,0,0,0,0,0,0,0,0,14.54,0,0,0, ,"מגורים (יח""ד)", , , ,2014/03/07 02:00:00,781.00031966,114.83534901,אישור,"הרחבת יחידת דיור קיימת בשטח שאינו עולה על 120 מ""ר ליחידה המורחבת. ^ הרחבת יח""ד קיימת בשטח שאינו עולה על 120 מ""ר ותוספת מחסן שניתן היה לבקש בהקלה.


 ^ 2.2.1  שינוי במערך יעודי הקרקע כמפורט להלן:
         מאזור מגורים 1 מיוחד לאזור מגורים ב'.  
2"
2012/08/27 03:00:00,2012/11/11 02:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20181204190231025   ",1000228861,"750",2014/07/09 03:00:00,2014/02/16 02:00:00,ירושלים,2.485,2,,2014/07/14 03:00:00,2013/07/26 03:00:00,1000315845,"מבנים ומוסדות ציבור,מגורים ג',שביל,שטח ציבורי פתוח",2013/09/24 03:00:00,"בניין מגורים חדש ברחוב רבינוביץ, ירושלים",101-0070870,38,2014/02/16 02:00:00,20,https://mavat.iplan.gov.il/SV4/1/1000228861/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,17,0,0,0,0,0,0,0,4,357.33,0,0,0, ,"מגורים (יח""ד)", , , ,2012/02/19 02:00:00,2483.04763362,260.71015362,אישור,"בניין מגורים חדש ברחוב רבינוביץ, ירושלים ^ הקמת מבנה מגורים בגובה של 5 קומות מעל כניסה קובעת+ 3 קומות חניה תת קרקעית, והיקף של 21 יח""ד.  כמו כן קביעה של שבילים ושטח ציבורי פתוח. ^ 1. קביעת הוראות בגין איחוד וחלוקה מחדש של מגרשים 77 , 80, ו-75
2. שינ"
2013/07/04 03:00:00,2013/10/13 03:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20181204190232007   ",1000261513,"834",2014/07/16 03:00:00,2014/06/29 03:00:00,ירושלים,576.507,2,2014/06/29 03:00:00,2014/07/27 03:00:00,2014/04/11 03:00:00,1000320601,מגורים ב',2014/06/10 03:00:00,הרחבה ותוספת יח'ד דיור במבנה קיים ברחוב זילברג משה,101-0133900,11,,9,https://mavat.iplan.gov.il/SV4/1/1000261513/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,3,0,0,0,0,0,0,0,1,178.92,0,0,0, ,"מגורים (יח""ד)", , , ,2013/04/08 03:00:00,575.96979471,98.11368066,אישור,"הרחבה ותוספת יח'ד דיור במבנה קיים ברחוב זילברג משה ^ תוספת בניה ותוספת יח""ד בבנין מגורים ברחוב זילברג משה בשכונת בית וגן, ירושלים. ^ שינוי במערך יעודי הקרקע כמפורט להלן:
1. שינוי שטח מאזור מגורים 5  לאזור מגורים ב'.
2. קביעת היעודים הבאים בשטח:
* "
2013/08/27 03:00:00,2013/12/01 02:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20181204190231134   ",1000232195,"835",2014/07/16 03:00:00,2014/06/29 03:00:00,ירושלים,0.832,2,2014/06/29 03:00:00,2014/07/27 03:00:00,2014/04/11 03:00:00,1000320603,מגורים ב',2014/06/10 03:00:00,"הרחבת דיור ברח' דוד מרץ 46, שכונת בית וגן ירושלים.",101-0076216,10,,8,https://mavat.iplan.gov.il/SV4/1/1000232195/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,4,0,0,0,0,0,0,0,1,160.7,0,0,0, ,"מגורים (יח""ד)", , , ,2013/01/01 02:00:00,832.03658683,113.96959627,אישור,"הרחבת דיור ברח' דוד מרץ 46, שכונת בית וגן ירושלים. ^ תוספת בנייה בבניין מגורים קיים ברח' דוד מרץ מס' 46, שכונת בית וגן. ^ 1.שינוי במערך יעודי הקרקע כמפורט להלן : 
שינוי שטח מאזור מגורים 5 מיוחד ייעוד שאינו לפי מבא""ת לאזור מגורים  ב'.
2.קביעת הבינוי"
,,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20181204190233131   ",1000328397,"986",,,ירושלים,1.418,3,,,,1000171073,מגורים א',,"תוספת בניה בקומת מרתף והכשרת עבירת בניה למרפסת,רח' אורגוואי 11",101-0252619,1,,2,https://mavat.iplan.gov.il/SV4/1/1000328397/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,8,0,0,0,0,0,0,0,0,297.64,0,0,0, ,"מגורים (יח""ד)", , , ,2015/05/19 03:00:00,1401.07932064,173.49763124,סמכות מקומית בתהליך,"תוספת בניה בקומת מרתף והכשרת עבירת בניה למרפסת,רח' אורגוואי 11 ^ תוספת בניה בקומת מרתף והכשרת עבירת בניה למרפסת,ברח' אורגוואי 11,קרית יובל,ירושלים. ^ 2.2.1 שינוי ייעוד מאיזור מגורים מיוחד למגורים א'
2.2.2. קביעת חפירה ובינוי לתוספות בניה כמפורט להלן"
2013/06/10 03:00:00,2013/08/25 03:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20181204190232725   ",1000261381,"1043",2014/10/07 03:00:00,2014/08/07 03:00:00,ירושלים,0.459,2,,2014/10/23 03:00:00,2014/02/28 02:00:00,1000331643,מסחר ומבנים ומוסדות ציבור,2014/04/29 03:00:00,אריה בן אליעזר 62- מוסד למכינה קדם צבאית ומסחר,101-0133629,16,2014/08/07 03:00:00,10,https://mavat.iplan.gov.il/SV4/1/1000261381/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,0,0,0,0,75,80,0,0,0,0,0,-29,1461, , , ,"מסחר (מ""ר)","מבני ציבור (מ""ר)",2013/03/20 02:00:00,459.79404478,91.64536615,אישור,"אריה בן אליעזר 62- מוסד למכינה קדם צבאית ומסחר ^ 1. תוספת 4 קומות למבנה הקיים לצורך מכינה קדם צבאית ובית כנסת.
 ^ 1. שינוי יעוד הקרקע ממסחר למסחר ומבנים ומוסדות ציבור
2. תוספת  4 קומות על בניין קיים.
3. הריסה ושינויים בקומת הקרקע.
4. קביעת זיקת ה"
2013/02/26 02:00:00,2013/11/11 02:00:00,ירושלים,תכנית מפורטת,"ירושלים,מטה יהודה",מטה יהודה,"20181204190232366   ",1000253643,"1055",2014/10/05 03:00:00,2014/08/24 03:00:00,"ירושלים,מטה יהודה",2034.52,2,,2014/10/12 03:00:00,2014/05/14 03:00:00,1000332235,"יעוד עפ""י תכנית מאושרת אחרת,מגבלות בניה ופיתוח,מגבלות בניה ופיתוח ב'",2014/07/13 03:00:00,מערכת הולכת הגז הטבעי בקטעים בית מאיר- שואבה ואזור הר חרת,101-0119842,37,2014/08/24 03:00:00,23,https://mavat.iplan.gov.il/SV4/1/1000253643/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,2013/01/24 02:00:00,2394051.16325542,12994.40891904,אישור,"מערכת הולכת הגז הטבעי בקטעים בית מאיר- שואבה ואזור הר חרת ^ יעוד קרקע למערכת הולכת הגז הטבעי על בסיס  תמ""א 1/37, ע""י התוויה חדשה של מערכת הגז הטבעי בשני קטעים כולל מגבלות בניה: 
1. אזור בית מאיר- שואבה
2 אזור הר חרת.

ביטול תוואי הגז על פי תמ""א 3"
2012/09/02 03:00:00,2012/12/23 02:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20181204190232429   ",1000222795,"1114",2014/11/17 02:00:00,2014/06/29 03:00:00,ירושלים,2.331,2,,2014/11/20 02:00:00,2013/10/25 03:00:00,1000335551,"דרך מאושרת,דרך מוצעת,מגורים ב'",2013/12/24 02:00:00,"הרחבת יח""ד ותוספת יח""ד אחת ברח' הפסגה 10, בית וגן, ירושלים",101-0063875,16,2014/06/29 03:00:00,12,https://mavat.iplan.gov.il/SV4/1/1000222795/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,29,0,0,0,75,0,0,0,1,735.96,0,0,0, ,"מגורים (יח""ד)", ,"מסחר (מ""ר)", ,2012/04/24 03:00:00,2332.51236864,208.83535515,אישור,"הרחבת יח""ד ותוספת יח""ד אחת ברח' הפסגה 10, בית וגן, ירושלים ^ הרחבת יח""ד ותוספת יח""ד אחת ברח' הפסגה 10, בית וגן, ירושלים ^ 2.2.1   שינוי מאזור מגורים 1 למגורים ב' ודרך מוצעת.
2.2.2 קביעת הוראות בינוי:
1. תוספת מחסנים חדשים בקומת מרתף. 
2. הרחבת יח"""
,,ירושלים,תכנית מתאר מקומית,,,"20200112182736106   ",1000333597,"1119",,,ירושלים,0.981,3,,,,1000173249,"דרך מאושרת,מגורים א',שטח ציבורי פתוח",,שינוי קוו בניין בשכונת בית צפאפא,101-0263426,6,,6,https://mavat.iplan.gov.il/SV4/1/1000333597/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,,0,5,0,0,0,0,0,0,0,0,0,0,0,0, ,"מגורים (יח""ד)", , , ,2015/10/19 03:00:00,990.43178053,163.79379603,סמכות מקומית בתהליך,"שינוי קוו בניין בשכונת בית צפאפא ^ שינוי קוו בניין בשכונת בית צפאפא ^ 1 .  שינוי קוו בניין 

2.  קביעת  בינוי עבור שתי בניינים .

3. הגדלת שטחי הבניה בשטח וקביעתם ל 687.22 מ""ר (מתוכם 486.50 מ""ר שטחים עיקריים ושטחי     שירות 200.72     
    מ""ר )"
,,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20181204190233645   ",1000279859,"1152",,,ירושלים,24.582,3,,2014/12/10 02:00:00,2014/08/08 03:00:00,1000336967,מבנים ומוסדות ציבור,2014/10/07 03:00:00,"תוספת מבנה לספורט - גבעת רם - האוניברסיטה העברית, ירושלים",101-0160671,7,,9,https://mavat.iplan.gov.il/SV4/1/1000279859/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,0,0,0,0,0,80,0,0,0,0,0,0,1398, , , , ,"מבני ציבור (מ""ר)",2014/08/08 03:00:00,24573.04949144,776.83414244,אישור,"תוספת מבנה לספורט - גבעת רם - האוניברסיטה העברית, ירושלים ^ תוספת בניין למרכז ספורט הידוע כ""מרכז קוסל"" בקמפוס האוניברסיטה העברית, גבעת רם, ירושלים. ^ 2.2.1. קביעת בינוי לתוספת בניין חדש למרכז הספורט הידוע כ""מרכז קוסל"", במקום מגרש טניס קיים ומלתחות הצ"
